TYPE	text	text	text	text	integer	float	float	text	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	integer	integer	text	integer	integer	integer	float	float	float	float	float	integer	integer	float	integer	float	float	float	float	text	integer	integer	float	float	integer	float	float	float	float	float	float	float	integer	integer	integer	float	float	integer	float	float	integer	float	integer	text	integer	float	float	integer	float	float	float	float	float	float	float	float	integer	integer	float	integer	integer	integer	integer	float	integer	integer	float	integer	integer	integer	integer	float	float	integer	integer	integer	integer	integer	integer	integer	float	float	integer	float	integer	integer	float	float	integer	integer	float	float	float	integer	text	text	integer	integer	integer	integer	float	integer	float	integer	integer	integer	text	float	integer	integer	float	float	text	integer	integer	integer	integer	integer																																																
DATA	2400	29	20	0		2070	0	A_23_P57819	TATDN2	NM_014760	"Homo sapiens TatD DNase domain containing 2 (TATDN2), mRNA [NM_014760]"	807.308	408.385	1.26E-01	6.25E-02	4.45E-02	0	0	1	1	2.17E+03	2.90E+03	2.18E+02	2.90E+02	0	0	3	4	61	61	2.15E+03	6.83E+03	2159	6817	2.89E+02	9.38E+02	3.17E+02	1.17E+03	44	44	5.60E+01	8.41E+01	56.5	84	8.54E+00	1.73E+01	9.82E+00	1.39E+01	0	0	0	0	0	0	0.880265	0.0732857	0	0	0	0	0	0	0	0	0	2071.67	6714.86	207.264	671.767	0	1	1	3.09E-255	2.14E-243	1	1	1	1	79.2148	117.601	8.54264	17.2732	0	2173.99	2903.05	217.5	290.427	0	1	2.01E+00	0	0	79.2148	117.601	46.5243	46.5243	2112.38	6794.42	0.996352	0.985943	56	84.0909	8.54264	17.2732	0	2076.89	6731.43	0	0	0	0																																																																																					
DATA	2401	29	21	0		2072	0	A_32_P15128	BQ213856	BQ213856	"AGENCOURT_7504745 NIH_MGC_92 Homo sapiens cDNA clone IMAGE:6014884 5', mRNA sequence [BQ213856]"	832.912	407.614	0.00E+00	6.13E-01	1.00E+00	6.39185	19.8383	0	0	7.06E+00	8.00E+00	7.03E+00	7.96E+00	0	1	0	2	61	61	7.60E+01	1.23E+02	76	121	9.99E+00	1.82E+01	9.64E+00	1.70E+01	35	35	5.68E+01	7.74E+01	57	76	6.57E+00	1.40E+01	6.30E+00	1.26E+01	0	0	0	0	0	0	0.155593	-0.160993	0	0	0	0	0	0	0	0	0	-3.2453	4.79263	6.3349	19.4338	0	0	0	0.185104	0.522425	1	1	0	0	79.2289	117.847	6.56679	13.9665	0	7.06044	8.00422	7.02667	7.96051	0	1	8.89E-02	1	0	79.2289	117.847	65	65	37.4746	84.6013	0.995852	0.984986	56.7714	77.3714	6.56679	13.9665	0	2.02948	21.7637	1	1	0	0																																																																																					
DATA	2402	29	22	0		2074	0	A_32_P130380	THC2250386	THC2250386	Unknown	858.5	408	3.15E-01	3.72E-01	3.98E-01	0	0	1	1	8.83E+00	1.82E+01	6.29E+00	9.18E+00	1	0	1	0	60	60	8.82E+01	1.57E+02	88.5	161.5	1.13E+01	3.43E+01	1.09E+01	3.65E+01	32	32	5.66E+01	7.81E+01	56.5	79.5	6.62E+00	1.73E+01	6.12E+00	1.54E+01	0	0	0	0	0	0	0.2766	-0.101057	0	0	0	0	0	0	0	0	0	8.98828	39.4142	6.39834	19.8236	0	1	1	0.000324568	5.56E-07	1	1	0	0	79.2284	118.069	6.6223	17.2503	0	8.83394	18.2447	6.28847	9.17632	0	1	8.46E-01	0	0	79.2284	118.069	43.7019	43.7019	49.7077	119.445	0.99541	0.984135	56.625	78.0938	6.6223	17.2503	0	14.2928	56.7324	1	1	0	0																																																																																					
DATA	2403	29	23	0		2076	0	A_24_P280497	KIAA1545	AF490258	"Homo sapiens XTP9 (XTP9) mRNA, complete cds. [AF490258]"	884.155	408.06	2.96E-01	6.72E-02	1.06E-05	0	0	1	1	1.27E+03	2.51E+03	1.27E+02	2.51E+02	1	7	0	0	59	59	1.34E+03	5.66E+03	1351	5669	1.44E+02	8.49E+02	1.58E+02	6.98E+02	36	36	5.74E+01	8.57E+01	57	86	5.73E+00	1.84E+01	7.41E+00	2.35E+01	0	0	0	0	0	0	0.569516	-0.160199	0	0	0	0	0	0	0	0	0	1262.63	5545.39	126.422	554.879	0	1	1	5.33E-226	7.65E-233	1	1	1	1	79.2193	118.287	5.73398	18.3643	0	1270.66	2511.44	127.226	251.298	0	1	4.41E+00	0	0	79.2193	118.287	50.4627	50.4627	1303.34	5625.64	0.994716	0.98305	57.4167	85.6944	5.73398	18.3643	0	1267.95	5563.05	0	0	0	0																																																																																					
DATA	2404	29	24	0		2078	0	A_24_P943000	POP1	D31765	"Homo sapiens KIAA0061 mRNA, partial cds. [D31765]"	909.088	408.386	-7.16E-03	6.34E-02	9.10E-01	0	0	1	1	3.32E+02	3.27E+02	3.36E+01	3.45E+01	1	0	0	0	63	63	4.86E+02	7.03E+02	464	719	8.93E+01	1.37E+02	8.93E+01	1.31E+02	27	27	5.69E+01	8.13E+01	56	74	7.66E+00	2.11E+01	8.52E+00	2.67E+01	0	0	0	0	0	0	0.644262	0.254075	0	0	0	0	0	0	0	0	0	406.888	584.836	41.179	61.6261	0	1	1	3.05E-159	2.48E-109	1	1	1	1	79.1751	118.45	7.6596	21.091	1	332.376	326.942	33.638	34.4509	0	1	-1.13E-01	0	0	79.1751	118.45	56.9804	56.9804	447.554	665.248	0.993929	0.981913	56.8519	81.2963	7.6596	21.091	0	412.194	602.758	0	0	0	0																																																																																					
DATA	2405	29	25	0		2080	0	A_23_P14821	GABRB3	NM_000814	"Homo sapiens gamma-aminobutyric acid (GABA) A receptor, beta 3 (GABRB3), transcript variant 1, mRNA [NM_000814]"	934.5	408.352	-9.41E-01	1.71E-01	3.85E-08	0	19.9286	1	1	9.63E+01	1.10E+01	1.09E+01	1.10E+01	0	0	0	0	66	66	1.98E+02	1.35E+02	197	132	2.68E+01	2.91E+01	3.02E+01	2.95E+01	28	28	5.63E+01	8.75E+01	55	89	6.88E+00	2.00E+01	6.30E+00	2.34E+01	0	0	0	0	0	0	0.223658	0.247028	0	0	0	0	0	0	0	0	0	118.847	16.3373	13.4676	19.4964	0	1	0	4.86E-88	0.0306197	1	1	1	0	79.1529	118.617	6.8779	19.9787	0	96.2848	11.0416	10.9109	11.0167	0	1	-5.50E+00	0	0	79.1529	118.617	57.5363	57.5363	159.491	96.9165	0.992877	0.980523	56.25	87.5	6.8779	19.9787	0	124.155	34.5284	0	1	0	0																																																																																					
DATA	2406	29	26	0		2082	0	A_23_P137578	FBXO28	NM_015176	"Homo sapiens F-box protein 28 (FBXO28), mRNA [NM_015176]"	959.705	408.897	2.17E-01	6.46E-02	7.70E-04	0	0	1	1	1.42E+03	2.34E+03	1.42E+02	2.35E+02	0	0	4	2	61	61	1.48E+03	5.29E+03	1454	5228	2.79E+02	1.06E+03	2.76E+02	1.14E+03	33	33	5.83E+01	8.77E+01	57	84	7.11E+00	2.03E+01	8.15E+00	2.59E+01	0	0	0	0	0	0	0.860906	0.305496	0	0	0	0	0	0	0	0	0	1404.08	5167.51	140.551	517.117	0	1	1	2.87E-232	5.96E-229	1	1	1	1	79.1184	118.764	7.10847	20.3151	0	1420.95	2343.4	142.239	234.506	0	1	3.36E+00	0	0	79.1184	118.764	48.8603	48.8603	1444.69	5248.24	0.991798	0.97914	58.303	87.7273	7.10847	20.3151	0	1409.37	5185.93	0	0	0	0																																																																																					
DATA	2407	29	27	0		2084	0	A_23_P301484	HDGFL1	NM_138574	"Homo sapiens hepatoma derived growth factor-like 1 (HDGFL1), mRNA [NM_138574]"	985.418	408.427	-1.15E-01	4.81E-01	8.11E-01	0	19.9935	0	0	1.12E+01	8.59E+00	6.73E+00	8.56E+00	0	0	0	0	64	64	8.97E+01	1.34E+02	89.5	134.5	1.36E+01	2.68E+01	1.50E+01	2.65E+01	32	32	5.43E+01	8.83E+01	53.5	90.5	7.19E+00	1.87E+01	8.15E+00	1.67E+01	0	0	0	0	0	0	-0.0762405	0.314376	0	0	0	0	0	0	0	0	0	10.6743	14.6893	6.4242	19.4833	0	1	0	2.34E-05	0.0514984	1	1	0	0	79.0601	118.889	7.19143	18.6759	0	11.1858	8.5864	6.73207	8.56128	0	1	-2.39E-01	0	0	79.0601	118.889	65	65	51.2254	95.5401	0.990302	0.977341	54.3438	88.2813	7.19143	18.6759	0	15.9311	33.3228	1	1	0	0																																																																																					
DATA	2408	29	28	0		2086	0	A_23_P115780	LRRC21	NM_015613	"Homo sapiens leucine rich repeat containing 21 (LRRC21), mRNA [NM_015613]"	1010.58	408.427	1.72E-02	4.15E-01	9.67E-01	0	0	1	1	1.14E+01	1.18E+01	6.50E+00	8.96E+00	0	3	0	0	61	61	9.02E+01	1.45E+02	91	145	9.25E+00	2.61E+01	1.11E+01	2.82E+01	31	31	5.51E+01	8.00E+01	55	82	5.36E+00	1.29E+01	4.08E+00	1.30E+01	0	0	0	0	0	0	-0.0228348	0.151078	0	0	0	0	0	0	0	0	0	11.2428	25.8304	6.43389	19.5988	0	1	1	9.02E-06	0.000744019	1	1	0	0	79.0031	119.022	5.36496	12.8776	1	11.3561	11.8152	6.49875	8.96479	0	1	4.15E-02	1	0	79.0031	119.022	48.5334	48.5334	51.7369	106.814	0.988782	0.975555	55.129	79.9677	5.36496	12.8776	0	16.4598	44.6675	1	1	0	0																																																																																					
DATA	2409	29	29	0		2088	0	A_23_P154801	TRPC4AP	NM_015638	"Homo sapiens transient receptor potential cation channel, subfamily C, member 4 associated protein (TRPC4AP), transcript variant 1, mRNA [NM_015638]"	1035.89	408.562	2.76E-02	6.15E-02	6.54E-01	0	0	1	1	1.69E+03	1.80E+03	1.69E+02	1.80E+02	0	0	4	3	59	59	1.75E+03	4.04E+03	1732	4062	1.88E+02	4.49E+02	1.91E+02	4.97E+02	26	26	5.37E+01	8.54E+01	54	85.5	6.16E+00	1.69E+01	4.45E+00	1.56E+01	0	0	0	0	0	0	0.718136	-0.183555	0	0	0	0	0	0	0	0	0	1669.88	3921.6	167.108	392.641	0	1	1	1.67E-242	9.70E-214	1	1	1	1	78.9531	119.195	6.16292	16.8883	1	1688.13	1798.79	168.934	180.099	0	1	4.48E-01	0	0	78.9531	119.195	46.8651	46.8651	1710.32	4002.76	0.987132	0.97366	53.6923	85.4231	6.16292	16.8883	0	1675.06	3940.67	0	0	0	0																																																																																					
DATA	2410	29	30	0		2090	0	A_24_P631948	A_24_P631948	A_24_P631948	Unknown	1061.42	408.427	-5.66E-02	6.57E-02	3.89E-01	0	0	1	1	2.53E+02	2.22E+02	2.58E+01	2.50E+01	0	0	6	0	58	58	3.97E+02	4.99E+02	401.5	504.5	4.26E+01	7.74E+01	3.47E+01	7.32E+01	42	42	5.49E+01	7.87E+01	55	82	7.69E+00	1.70E+01	7.23E+00	2.08E+01	0	0	0	0	0	0	0.275957	0.144593	0	0	0	0	0	0	0	0	0	317.984	380.126	32.4233	42.6896	0	1	1	9.01E-145	2.55E-86	1	1	1	1	78.9125	119.305	7.68772	16.9641	1	253.217	222.252	25.8193	24.9597	0	1	-8.62E-01	0	0	78.9125	119.305	42.9674	42.9674	358.388	461.393	0.985253	0.971552	54.8571	78.6905	7.68772	16.9641	0	323.138	399.359	0	0	0	0																																																																																					
DATA	2411	29	31	0		2092	0	A_24_P160920	A_24_P160920	A_24_P160920	Unknown	1086.23	408.667	-2.94E-01	6.71E-02	1.15E-05	0	0	1	1	3.75E+04	1.91E+04	3.75E+03	1.91E+03	0	0	4	4	60	60	3.13E+04	4.90E+04	30790.5	48835.3	3.80E+03	5.75E+03	3.60E+03	5.48E+03	20	20	5.70E+01	8.35E+01	58.5	90.5	8.65E+00	1.96E+01	8.52E+00	2.35E+01	0	0	0	0	1	1	0.771507	0.14984	0	0	0	0	0	0	0	0	0	31242.5	48930.3	3124.25	4893.07	0	1	1	0	0	1	1	1	1	78.8754	119.414	8.64505	19.5838	0	37507.2	19053.5	3750.73	1905.36	0	1	-4.39E+00	0	0	78.8754	119.414	44.7812	44.7812	31282.8	49011.7	0.983372	0.969473	57	83.5	8.64505	19.5838	0	31247.6	48949.7	0	0	0	0																																																																																					
DATA	2412	29	32	0		2094	0	A_24_P200080	UBXD2	NM_014607	"Homo sapiens UBX domain containing 2 (UBXD2), mRNA [NM_014607]"	1111.6	408.714	2.48E-01	6.57E-02	1.64E-04	0	0	1	1	6.13E+02	1.08E+03	6.16E+01	1.09E+02	1	0	4	2	60	60	7.42E+02	2.26E+03	734.5	2142	1.23E+02	4.02E+02	1.15E+02	3.68E+02	38	38	5.34E+01	8.49E+01	53	83	5.41E+00	1.81E+01	5.19E+00	1.87E+01	0	0	0	0	0	0	0.8696	-0.117161	0	0	0	0	0	0	0	0	0	662.791	2136.66	66.5811	214.547	0	1	1	5.68E-188	2.82E-180	1	1	1	1	78.8595	119.511	5.4104	18.1128	0	613.109	1084.68	61.5903	108.915	0	1	3.77E+00	0	0	78.8595	119.511	46.8651	46.8651	703.141	2218.13	0.981262	0.967178	53.3947	84.9211	5.4104	18.1128	0	667.908	2156.16	0	0	0	0																																																																																					
DATA	2413	29	33	0		2096	0	A_24_P312189	BCDIN3	NM_019606	"Homo sapiens bin3, bicoid-interacting 3, homolog (Drosophila) (BCDIN3), mRNA [NM_019606]"	1137.35	408.778	9.53E-03	6.15E-02	8.77E-01	0	0	1	1	1.39E+03	1.42E+03	1.39E+02	1.42E+02	0	0	3	1	62	62	1.48E+03	3.10E+03	1452.5	3021.5	2.40E+02	5.19E+02	2.35E+02	4.88E+02	32	32	5.30E+01	7.60E+01	53.5	76	6.36E+00	1.31E+01	5.93E+00	1.59E+01	0	0	0	0	0	0	0.864847	-0.376402	0	0	0	0	0	0	0	0	0	1396.78	2976.38	139.822	298.272	0	1	1	5.83E-232	1.54E-198	1	1	1	1	78.8495	119.585	6.36261	13.1062	1	1385.35	1416.1	138.677	141.911	0	1	1.55E-01	0	0	78.8495	119.585	47.5395	47.5395	1437.12	3057.93	0.978984	0.964733	53.0313	76.0313	6.36261	13.1062	0	1401.89	2995.98	0	0	0	0																																																																																					
DATA	2414	29	34	0		2098	0	A_32_P184279	CCDC6	NM_005436	"Homo sapiens coiled-coil domain containing 6 (CCDC6), mRNA [NM_005436]"	1162.49	409.027	3.48E-01	6.92E-02	4.87E-07	0	0	1	1	1.17E+04	2.60E+04	1.17E+03	2.60E+03	0	0	2	0	59	62	9.54E+03	6.76E+04	9360	64438.5	1.51E+03	1.33E+04	1.68E+03	1.54E+04	24	24	5.42E+01	9.46E+01	54	91.5	7.28E+00	2.31E+01	6.12E+00	2.43E+01	0	0	0	0	0	1	0.745861	-0.105561	0	0	0	0	0	0	0	0	0	9463.42	67492.4	946.363	6749.27	0	1	1	0	0	1	1	1	1	78.8353	119.706	7.27513	23.1177	1	11655.7	25985.5	1165.6	2598.56	0	1	5.03E+00	0	0	78.8353	119.706	48.5334	48.5334	9503.75	67574.1	0.976674	0.96228	54.1667	94.5833	7.27513	23.1177	0	9468.52	67512.1	0	0	0	0																																																																																					
DATA	2415	29	35	0		2100	0	A_24_P409681	A_24_P409681	A_24_P409681	Unknown	1188.28	409.156	-2.33E-01	6.50E-02	3.41E-04	0	0	1	1	1.02E+05	5.99E+04	1.02E+04	5.99E+03	0	0	5	3	59	59	9.12E+04	1.41E+05	90451.9	140448	7.45E+03	1.09E+04	7.58E+03	1.33E+04	23	23	5.47E+01	1.00E+02	55	104	9.26E+00	2.20E+01	7.04E+00	2.26E+01	0	0	0	0	1	1	0.693214	0.235871	0	0	0	0	0	0	0	1	0	91091	141245	9109.1	14124.5	0	1	1	0	0	1	1	1	1	78.8175	119.744	9.25997	21.9674	1	102401	59902	10240.1	5990.2	0	1	-3.58E+00	0	0	78.8175	119.744	42.5954	42.5954	91131.3	141327	0.974144	0.959621	54.7391	100.261	9.25997	21.9674	0	91096.1	141265	0	0	0	0																																																																																					
DATA	2416	29	36	0		2102	0	A_23_P69637	OTUD4	NM_017493	"Homo sapiens OTU domain containing 4 (OTUD4), transcript variant 2, mRNA [NM_017493]"	1213.67	408.5	3.14E-01	1.38E-01	2.31E-02	0	0	1	1	3.13E+01	6.45E+01	5.94E+00	1.34E+01	2	3	0	0	63	63	1.18E+02	2.27E+02	119	229	1.85E+01	5.83E+01	2.22E+01	6.30E+01	31	31	5.23E+01	8.50E+01	51	86	6.36E+00	1.75E+01	5.56E+00	2.11E+01	0	0	0	0	0	0	0.422074	0.108012	0	0	0	0	0	0	0	0	0	39.3071	107.138	7.45529	22.1862	0	1	1	2.20E-33	2.53E-28	1	1	1	1	78.804	119.83	6.36337	17.4747	0	31.3015	64.5249	5.93689	13.3618	0	1	2.27E+00	0	0	78.804	119.83	58.0869	58.0869	79.6021	188.93	0.971334	0.956695	52.3226	84.9677	6.36337	17.4747	0	44.3769	126.995	0	0	0	0																																																																																					
DATA	2417	29	37	0		2104	0	A_23_P24987	TSPAN31	NM_005981	"Homo sapiens tetraspanin 31 (TSPAN31), mRNA [NM_005981]"	1239.22	409.385	2.96E-01	6.75E-02	1.16E-05	0	0	1	1	4.80E+02	9.49E+02	4.83E+01	9.54E+01	0	2	3	2	60	60	6.03E+02	1.92E+03	588.5	1847.5	1.00E+02	2.87E+02	9.27E+01	2.58E+02	31	31	5.53E+01	8.37E+01	54	85	8.70E+00	1.20E+01	7.41E+00	1.11E+01	0	0	0	0	0	0	0.76902	0.361279	0	0	0	0	0	0	0	0	0	524.516	1800.28	52.8328	181.073	0	1	1	3.48E-174	7.60E-171	1	1	1	1	78.7836	119.835	8.70014	12.0144	0	479.808	948.988	48.3294	95.4498	0	1	4.39E+00	0	0	78.7836	119.835	56.9804	56.9804	564.791	1882.08	0.96877	0.954048	55.3226	83.7097	8.70014	12.0144	0	529.558	1820.11	0	0	0	0																																																																																					
DATA	2418	29	38	0		2106	0	A_24_P932046	A_24_P932046	A_24_P932046	Unknown	1264.58	408.573	-3.49E-02	9.57E-02	7.16E-01	0	0	1	1	8.08E+01	7.46E+01	9.46E+00	1.43E+01	0	0	0	0	64	64	1.83E+02	2.39E+02	185	233.5	3.02E+01	4.42E+01	3.00E+01	5.02E+01	28	28	5.51E+01	8.34E+01	54.5	81	5.39E+00	1.32E+01	4.63E+00	1.07E+01	0	0	0	0	0	0	0.208883	0.213364	0	0	0	0	0	0	0	0	0	104.093	119.341	12.1854	22.8005	0	1	1	1.09E-80	3.63E-32	1	1	1	1	78.7668	119.878	5.39351	13.237	1	80.8277	74.5938	9.46193	14.2515	0	1	-3.64E-01	0	0	78.7668	119.878	57.8122	57.8122	144.35	201.181	0.965687	0.950884	55.1429	83.4286	5.39351	13.237	0	109.114	139.198	0	0	0	0																																																																																					
DATA	2419	29	39	0		2108	0	A_23_P205875	SCAND2	NM_033640	"Homo sapiens SCAN domain containing 2 (SCAND2), transcript variant 6, mRNA [NM_033640]"	1290	408.545	1.23E-01	6.71E-02	6.67E-02	0	0	1	1	1.96E+02	2.60E+02	2.02E+01	2.85E+01	1	0	0	0	61	61	3.20E+02	5.51E+02	316	548	4.73E+01	9.85E+01	4.37E+01	9.86E+01	31	31	5.41E+01	8.29E+01	55	83	5.18E+00	1.36E+01	4.82E+00	1.26E+01	0	0	0	0	0	0	0.429126	0.0638148	0	0	0	0	0	0	0	0	0	241.125	431.289	24.9308	47.3027	0	1	1	1.34E-128	5.37E-93	1	1	1	1	78.7438	119.892	5.17646	13.6356	0	195.619	259.661	20.2258	28.4789	0	1	1.83E+00	0	0	78.7438	119.892	55.8519	55.8519	281.36	513.142	0.962684	0.947825	54.0645	82.9355	5.17646	13.6356	0	246.114	451.123	0	0	0	0																																																																																					
DATA	2420	29	40	0		2110	0	A_23_P33436	MAZ	NM_002383	"Homo sapiens MYC-associated zinc finger protein (purine-binding transcription factor) (MAZ), transcript variant 1, mRNA [NM_002383]"	1315.28	409.333	1.27E-01	6.39E-02	4.76E-02	0	0	1	1	3.43E+02	4.60E+02	3.48E+01	4.73E+01	0	1	2	1	61	61	4.76E+02	9.28E+02	473	932	5.60E+01	1.18E+02	5.63E+01	1.20E+02	26	26	5.47E+01	8.11E+01	54.5	81	5.75E+00	1.11E+01	5.75E+00	9.64E+00	0	0	0	0	0	0	0.318727	-0.36492	0	0	0	0	0	0	0	0	0	397.254	808.467	40.2274	83.1483	0	1	1	7.80E-158	6.32E-127	1	1	1	1	78.7294	119.877	5.74764	11.1367	0	343.387	459.615	34.7726	47.2699	0	1	1.98E+00	0	0	78.7294	119.877	57.259	57.259	437.475	890.306	0.959801	0.944911	54.6538	81.1154	5.74764	11.1367	0	402.215	828.228	0	0	0	0																																																																																					
DATA	2421	29	41	0		2112	0	A_23_P54100	ESR2	NM_001437	"Homo sapiens estrogen receptor 2 (ER beta) (ESR2), transcript variant a, mRNA [NM_001437]"	1340.58	408.573	0.00E+00	6.14E-01	1.00E+00	6.65538	20.7546	1	1	7.28E+00	8.46E+00	7.24E+00	8.41E+00	1	5	0	1	58	58	7.74E+01	1.16E+02	77	117.5	9.39E+00	2.35E+01	9.27E+00	2.50E+01	29	29	5.44E+01	9.05E+01	53	91	6.14E+00	1.65E+01	5.93E+00	1.70E+01	0	0	0	0	0	0	-0.0266284	0.0244965	0	0	0	0	0	0	0	0	0	-1.27874	-3.35156	6.3349	19.4279	0	0	0	0.600558	0.654532	1	1	0	0	78.7098	119.8	6.1446	16.5435	0	7.27697	8.45971	7.24216	8.41096	0	1	1.07E-01	0	0	78.7098	119.8	57.8122	57.8122	38.922	78.4103	0.95642	0.941502	54.4483	90.4828	6.1446	16.5435	0	3.65127	16.2857	1	1	0	0																																																																																					
DATA	2422	29	42	0		2114	0	A_24_P76586	AK095544	AK095544	"Homo sapiens cDNA FLJ38225 fis, clone FCBBF2003528. [AK095544]"	1366.42	408.573	0.00E+00	6.14E-01	1.00E+00	6.67879	20.8288	1	1	7.30E+00	8.50E+00	7.26E+00	8.45E+00	1	0	0	0	63	63	7.49E+01	1.07E+02	74	107	1.04E+01	2.29E+01	8.15E+00	2.52E+01	32	32	5.28E+01	8.55E+01	52.5	83.5	4.80E+00	1.60E+01	4.63E+00	1.46E+01	0	0	0	0	0	0	0.0820436	-0.137601	0	0	0	0	0	0	0	0	0	-3.77198	-12.4865	6.3349	19.4279	0	0	0	0.123919	0.0971747	1	1	0	0	78.6767	119.756	4.79919	16.01	0	7.29641	8.49713	7.26152	8.44816	0	1	1.08E-01	0	0	78.6767	119.756	57.8122	57.8122	36.3958	69.2318	0.953068	0.938146	52.75	85.5313	4.79919	16.01	0	1.10845	7.03869	1	1	0	0																																																																																					
DATA	2423	29	43	0		2116	0	A_23_P358917	CYP3A7	NM_000765	"Homo sapiens cytochrome P450, family 3, subfamily A, polypeptide 7 (CYP3A7), mRNA [NM_000765]"	1391.5	408.648	-4.45E-01	1.04E-01	1.74E-05	0	0	1	1	1.27E+02	4.56E+01	1.37E+01	1.32E+01	2	1	2	0	61	61	2.40E+02	1.91E+02	240	186	3.41E+01	3.52E+01	3.26E+01	3.63E+01	30	30	5.43E+01	7.62E+01	53.5	75.5	5.36E+00	1.25E+01	6.30E+00	9.82E+00	0	0	0	0	0	0	0.116565	0.0109831	0	0	0	0	0	0	0	0	0	160.889	71.7278	17.2912	20.7097	0	1	1	3.37E-105	9.72E-17	1	1	1	0	78.6516	119.682	5.36485	12.4847	0	127.068	45.5886	13.6563	13.1626	0	1	-4.30E+00	0	0	78.6516	119.682	57.5363	57.5363	201.032	153.372	0.949743	0.934834	54.3333	76.1667	5.36485	12.4847	0	165.726	91.1013	0	0	0	0																																																																																					
DATA	2424	29	44	0		2117	0	A_24_P319736	MEIS1	NM_002398	"Homo sapiens Meis1, myeloid ecotropic viral integration site 1 homolog (mouse) (MEIS1), mRNA [NM_002398]"	1416.84	409.171	-8.99E-01	1.17E-01	1.30E-14	0	0	1	1	2.57E+02	3.24E+01	2.62E+01	1.28E+01	1	1	0	0	64	64	4.04E+02	1.70E+02	410	167	6.43E+01	3.40E+01	5.95E+01	3.24E+01	39	39	5.39E+01	8.30E+01	53	82	6.17E+00	1.60E+01	5.93E+00	1.67E+01	0	0	0	0	0	0	0.181045	0.0648742	0	0	0	0	0	0	0	0	0	325.264	50.7818	33.1376	20.0806	0	1	1	4.25E-146	3.74E-10	1	1	1	0	78.6262	119.593	6.16606	15.9811	0	257.367	32.4436	26.2203	12.8291	0	1	-7.71E+00	0	0	78.6262	119.593	50.1463	50.1463	365.382	132.337	0.946415	0.931538	53.9231	82.9744	6.16606	15.9811	0	330.053	69.9725	0	0	0	0																																																																																					
DATA	2425	29	45	0		2119	0	A_24_P206776	CRYAB	NM_001885	"Homo sapiens crystallin, alpha B (CRYAB), mRNA [NM_001885]"	1442.42	409.119	-5.18E-01	8.15E-02	2.05E-10	0	0	1	1	3.97E+02	1.20E+02	4.00E+01	1.70E+01	1	5	2	1	55	55	5.59E+02	3.15E+02	549	317	6.58E+01	4.81E+01	6.63E+01	4.08E+01	33	33	5.59E+01	8.76E+01	54	89	9.21E+00	1.84E+01	8.90E+00	1.70E+01	0	0	0	0	0	0	0.311647	-0.0794072	0	0	0	0	0	0	0	0	0	480.08	195.081	48.4242	27.5319	0	1	1	5.68E-169	6.86E-53	1	1	1	1	78.6104	119.501	9.21256	18.3998	0	396.552	120.302	39.999	16.9783	0	1	-6.36E+00	0	0	78.6104	119.501	46.1809	46.1809	520.182	276.544	0.942823	0.927992	55.9394	87.6364	9.21256	18.3998	0	484.829	214.082	0	0	0	0																																																																																					
DATA	2426	29	46	0		2121	0	A_23_P41674	GRPEL2	NM_152407	"Homo sapiens GrpE-like 2, mitochondrial (E. coli) (GRPEL2), nuclear gene encoding mitochondrial protein, mRNA [NM_152407]"	1467.38	409.184	-3.05E-02	6.23E-02	6.25E-01	0	0	1	1	5.55E+02	5.18E+02	5.58E+01	5.29E+01	1	0	2	2	62	62	6.84E+02	1.04E+03	678.5	1021	1.10E+02	1.91E+02	1.18E+02	1.97E+02	25	25	5.34E+01	7.77E+01	53	77	1.03E+01	1.53E+01	1.04E+01	1.26E+01	0	0	0	0	0	0	0.763186	-0.14874	0	0	0	0	0	0	0	0	0	605.712	924.19	60.9015	94.439	0	1	1	1.16E-182	3.10E-134	1	1	1	1	78.5786	119.406	10.2835	15.2603	1	555.138	517.543	55.8166	52.8854	0	1	-4.89E-01	0	0	78.5786	119.406	48.8603	48.8603	645.781	1005.56	0.939272	0.924503	53.4	77.72	10.2835	15.2603	0	610.403	942.992	0	0	0	0																																																																																					
DATA	2427	29	47	0		2123	0	A_24_P143440	DYNLRB1	NM_014183	"Homo sapiens dynein, light chain, roadblock-type 1 (DYNLRB1), mRNA [NM_014183]"	1492.46	409.257	9.41E-02	6.20E-02	1.29E-01	0	0	1	1	4.39E+03	5.46E+03	4.39E+02	5.46E+02	0	0	4	2	62	62	3.72E+03	1.28E+04	3641.5	12537.5	5.04E+02	1.89E+03	4.98E+02	2.03E+03	37	37	5.52E+01	8.51E+01	56	84	7.34E+00	1.77E+01	8.15E+00	1.70E+01	0	0	0	0	0	0	0.867996	0.202786	0	0	0	0	0	0	0	0	0	3646.38	12713	364.693	1271.45	0	1	1	1.26E-288	1.34E-278	1	1	1	1	78.5909	119.275	7.34029	17.7027	1	4394.08	5456.56	439.474	545.72	0	1	1.52E+00	0	0	78.5909	119.275	46.8651	46.8651	3686.46	12794.2	0.935636	0.920946	55.1892	85.0541	7.34029	17.7027	0	3651.05	12731.5	0	0	0	0																																																																																					
